date,operating_income,expenses,assets,liabilities,equity,revenue,cash_flow,net_income,debt_to_equity,roa,profit_margin,interest_expense,tax_expense,dividend_payout,roa_calc,profit_margin_calc,debt_to_equity_calc,anomaly_dividend,anomaly_leverage,anomaly_neg_equity,balance_diff,operating_margin,roe,cost_to_income_ratio,liquidity_ratio
2016-02-29,1518028.84,2388772.93,238456993.6,142234596.1,32470205.75,6099728.66,3499872.64,-870744.09,4.38,-0.0036515770699543032,-0.14,272369.68,362140.12,1588960.04,-0.0036515770699543032,-0.14275128264475948,4.3804648851047086,True,False,False,63752191.75,0.2488682570348957,-0.0268167099618702,1.5736018098312283,0.024606338654340934
2016-03-04,4158235.11,4927899.42,165438528.1,182906768.0,81333533.19,4327411.29,1638071.85,-769664.3,2.25,-0.004652267575390742,-0.18,1467993.92,1030334.9,2713415.11,-0.004652267575390742,-0.17785790358743553,2.248848178926629,True,False,False,-98801773.09,0.9609059161094899,-0.009463062402588833,1.1850939857029874,0.0089557749443148
2016-03-05,2053603.15,2342003.03,344378570.7,31084510.19,66459604.16,12367682.59,4983560.1,-288399.88,0.47,-0.0008374501334789355,-0.02,292214.68,637251.59,2276940.14,-0.0008374501334789355,-0.023318829368501767,0.4677203631120755,True,False,False,246834456.35,0.16604591321420709,-0.004339476342737218,1.1404360331254848,0.16032294121858895
2016-03-06,2286925.14,4523446.42,139143934.7,202738255.7,77523918.75,10808095.47,5485544.04,-2236521.28,2.62,-0.02,-0.21,1283961.92,1400739.39,1516954.29,-0.01607343708385156,-0.20693019285478237,2.6151703754010756,True,False,False,-141118239.75,0.21159372123865963,-0.028849435323469116,1.9779599869193794,0.02705727155962702
2016-03-10,1756961.26,3432500.71,323837272.7,171177917.7,18439887.36,2945554.32,4284779.66,-1675539.46,9.28,-0.01,-0.57,1314483.48,1360964.81,2035318.37,-0.005174016709164312,-0.5688367206889602,9.283024042290029,True,False,False,134219467.64,0.5964789880364522,-0.09086495092343123,1.9536575951594972,0.02503114722723374
2016-03-12,1654867.06,4389612.12,101343103.2,397436905.9,92866568.53,6549192.1,5687900.86,-2734745.07,4.28,-0.02,-0.42,1455954.54,581624.67,1047203.53,-0.02698501411194205,-0.41756983582753665,4.279655339818121,True,False,False,-388960371.22999996,0.25268262630439564,-0.029448111557137554,2.6525466764683805,0.014311456172193395
2016-03-16,1763539.43,4408804.26,432777226.0,169134110.8,31433198.83,13365995.34,7842738.81,-2645264.83,5.38,-0.01,-0.2,1227792.98,1376386.53,1405070.29,-0.006112301366800664,-0.19791005179267107,5.38074765201999,True,False,False,232209916.37,0.13194224486389802,-0.08415512669602518,2.4999748715570256,0.04636994142047424
2016-03-24,4386336.27,4643815.32,294592197.8,234348131.0,63721962.15,6344505.28,3926660.54,-257479.05,3.68,-0.0008740185650633005,-0.04,1647787.61,918566.01,1026809.34,-0.0008740185650633005,-0.040582998774019455,3.677666586103391,True,False,False,-3477895.3499999642,0.6913598580849474,-0.004040664180960096,1.0587002532753835,0.016755672525504375
2016-03-25,1751506.45,3274926.42,86776405.59,156259815.4,99960193.29,11501314.5,4063312.74,-1523419.97,1.56,-0.02,-0.13,1878709.78,154016.25,1816242.93,-0.017555693389719716,-0.1324561614239833,1.5632204206194968,True,False,False,-169443603.1,0.1522875015721029,-0.015240266348628625,1.8697769682777932,0.026003568029301538
2016-03-30,2000777.34,3585043.79,432488917.2,58685399.52,12741731.77,13263501.39,6972197.17,-1584266.45,4.61,-0.003663137682826153,-0.12,1711585.94,78131.81,2281986.78,-0.003663137682826153,-0.11944556745735749,4.6057632180087875,True,False,False,361061785.90999997,0.15084835302301725,-0.1243368231726636,1.7918254661960535,0.11880633389270653
2016-04-01,1102182.8,1402361.27,258033002.5,103924057.5,40637040.05,10996657.19,1015654.3,-300178.47,2.56,-0.0011633336321000257,-0.03,996614.77,960540.17,2177343.5,-0.0011633336321000257,-0.027297247228273376,2.5573727164215545,True,False,False,113471904.94999999,0.11619472356977913,-0.007386819257275112,1.272349078573899,0.00977304316664118
2016-04-04,2069361.25,3118871.31,295444341.2,86584273.4,91954514.55,9131649.4,7083120.54,-1049510.06,0.94,-0.0035523105832294074,-0.11,1680688.93,969139.72,1962606.67,-0.0035523105832294074,-0.11493105068181877,0.9415989396901232,True,False,False,116905553.25,0.22661418100436487,-0.011413360889740026,1.5071661895669497,0.08180608627709521
2016-04-13,3012362.55,3200092.47,124117859.0,127348505.1,12247449.59,14340550.38,6933933.38,-187729.92,10.4,-0.001512513360385954,-0.01,302959.89,888204.55,2625806.04,-0.001512513360385954,-0.013090844843850407,10.397961156254084,True,True,False,-15478095.689999998,0.21005906120598974,-0.015328082685335635,1.0623198293313003,0.05444848665129717
2016-04-15,1109390.27,3627418.49,390538177.6,359755835.0,31373070.11,13791545.49,1945072.97,-2518028.22,11.47,-0.01,-0.18,1903634.23,779455.27,2332339.69,-0.0064475853179686675,-0.18257766845824328,11.467026776105337,True,True,False,-590727.5099999905,0.11619472356977913,-0.08026081639990318,3.2326774021629747,0.00540664745576677
2016-04-17,1388439.21,4009329.45,142196573.4,359172126.4,75213845.82,4708100.07,2733945.49,-2620890.24,4.78,-0.02,-0.56,420832.65,949001.93,2660225.82,-0.018431458489702256,-0.556676833761522,4.775345848682732,True,False,False,-292189398.81999993,0.29490435406144627,-0.03484584801410438,2.8876521356667824,0.007611797489416763
2016-05-08,2693090.44,3602592.36,285498334.0,268767261.0,31098304.0,12351166.92,663850.34,-909501.92,8.64,-0.00318566454401797,-0.07,1171100.49,606172.72,1819655.77,-0.00318566454401797,-0.0736369223969649,8.642505424090007,True,False,False,-14367231.0,0.21804340087406088,-0.029246029622708686,1.3377168128078165,0.002469982160513218
2016-05-20,2463552.45,4419361.06,192542754.7,40761079.6,89636960.59,5713137.85,4516568.55,-1955808.6,0.45,-0.01,-0.34,439187.6,125903.41,190064.94,-0.010157788606729641,-0.3423352720256873,0.4547351821358761,True,False,False,62144714.50999999,0.4312082982559226,-0.02181922041004804,1.7938976943640876,0.1108059107933932
2016-05-29,1406968.03,2535432.28,344431648.6,105231523.7,99109796.15,9156911.85,4317192.8,-1128464.25,1.06,-0.0032763082445728536,-0.12,612510.69,473207.41,309891.54,-0.0032763082445728536,-0.12323633431067703,1.0617671288591384,True,False,False,140090328.75,0.15365093090854642,-0.011386001120334258,1.8020539386385346,0.04102566083056725
2016-05-30,1237302.77,3396099.63,118446927.5,271957932.9,38069149.22,7295751.81,3896186.04,-2158796.86,7.14,-0.02,-0.3,1434557.57,300498.11,2866981.76,-0.01822585782142808,-0.2958977931569742,7.143788040241367,True,False,False,-191580154.62,0.16959222328589602,-0.056707252571482604,2.744760387144369,0.014326429085753654
2016-06-11,3460663.65,4053643.28,124679702.9,394246193.1,18312447.53,13869539.07,1658906.22,-592979.63,21.53,-0.004756023764955571,-0.04,670127.46,991273.25,1331260.56,-0.004756023764955571,-0.042754097811557625,21.528864039289893,True,True,False,-287878937.73,0.24951540440773998,-0.03238123298529937,1.1713485302161624,0.004207792615461528
2016-06-12,1507379.47,3464184.99,446867491.2,306614338.7,24651189.03,9437598.53,3796722.06,-1956805.52,12.44,-0.004378939078215945,-0.21,387402.14,1062202.29,2807668.83,-0.004378939078215945,-0.2073414665584424,12.438115594621278,True,True,False,115601963.46999997,0.15972066042101496,-0.07937976207227193,2.298150571202884,0.012382728335855221
2016-06-21,3226132.92,3561027.09,379173420.7,241833656.6,77605942.33,10000470.14,4781404.52,-334894.18,3.12,-0.000883221665120263,-0.03,1873066.54,1161140.9,705090.55,-0.000883221665120263,-0.03348784360252087,3.1161744750377802,True,False,False,59733821.76999998,0.32259812537173377,-0.0043153161980296,1.1038066869234886,0.019771460214524993
2016-06-26,3057785.25,4407226.27,369609259.4,132692766.6,78134330.32,4781930.82,1184943.01,-1349441.02,1.7,-0.003650993544346254,-0.28,305960.71,1025861.84,2234265.33,-0.003650993544346254,-0.28219584740876696,1.6982645919732764,True,False,False,158782162.48,0.6394457312538034,-0.017270782439336843,1.4413132086368718,0.00892997440901952
2016-06-30,2022018.33,2056707.47,256669338.7,215264696.4,69717123.45,2180207.77,606474.76,-34689.14,3.09,-0.00013515108651347455,-0.02,1073295.07,247929.37,596692.89,-0.00013515108651347455,-0.015910933112581283,3.087687583013725,True,False,False,-28312481.150000036,0.9274429519164589,-0.0004975698692571344,1.0171557000672689,0.0028173442749435435
2016-07-10,2206137.06,4553158.39,113887395.4,297012803.4,26616921.16,10619353.65,1768714.2,-2347021.33,11.16,-0.02,-0.22,1512370.5,834110.17,859901.51,-0.020608262413559418,-0.22101357647129494,11.158796376733152,True,True,False,-209742329.16,0.2077468302414055,-0.08817779170970051,2.063860161979238,0.0059550099516012985
2016-07-11,1259044.09,2397744.17,206573635.2,347442543.4,40789685.88,10827865.86,7830924.22,-1138700.08,8.52,-0.01,-0.11,1474327.58,1032086.0,2656980.19,-0.00551232048028557,-0.10516385174354202,8.517901913296125,True,False,False,-181658594.07999998,0.11627813885754955,-0.027916372863227356,1.904416365593678,0.022538760346871214
2016-07-16,2227343.28,3303349.63,208568726.0,147531972.6,57830942.28,13436781.23,4578403.03,-1076006.35,2.55,-0.01,-0.08,573056.11,1432870.26,1235457.59,-0.005159001402731875,-0.08007917458666551,2.551090588939302,True,False,False,3205811.120000005,0.16576464570451294,-0.018606066364789658,1.4830895891359863,0.03103329366044144
2016-07-17,1130901.99,3342020.99,428651398.9,391839678.0,35915080.84,2639871.89,5712276.0,-2211119.0,10.91,-0.01,-0.6108,807383.49,981059.84,2168633.02,-0.005158315138301535,-0.8375857208737504,10.910171126876405,True,True,False,896640.0599999428,0.42839275431657403,-0.06156519624306099,2.9551818102291962,0.014578094870729247
2016-07-30,2323661.33,2503873.65,175674239.8,338818984.5,83888291.56,7338874.23,4823666.77,-180212.32,4.04,-0.0010258323599701723,-0.02,1167029.56,1135574.65,1089038.83,-0.0010258323599701723,-0.024555853439118005,4.038930561098198,True,False,False,-247033036.26,0.31662367512734985,-0.002148241627630544,1.0775553294593063,0.01423670747705697
2016-08-09,1682769.95,3980629.07,442042017.0,39634114.23,61917164.3,7116219.37,3841383.61,-2297859.11,0.64,-0.01,-0.32,1597266.78,672699.45,1091610.03,-0.005198282112625506,-0.32290447926424726,0.640115138961556,True,False,False,340490738.47,0.23646965649964216,-0.037111827325722664,2.3655218409385075,0.0969211419159802
2016-08-11,2152412.55,4864194.7,404801304.5,293012500.0,20683818.6,10732215.17,4783993.88,-2711782.15,14.17,-0.01,-0.25,357690.57,278188.8,170733.88,-0.006699044987884914,-0.2526768339103287,14.166267151463027,True,True,False,91104985.89999998,0.20055622403254517,-0.12440451949939331,2.2598802910715237,0.0163269276225417
2016-08-12,2367124.24,2542052.94,349243206.6,347803379.0,98251140.44,11481027.41,6975736.83,-174928.69,3.54,-0.0005008792918350212,-0.02,376694.43,95048.79,1786132.2,-0.0005008792918350212,-0.015236327181628076,3.5399424112781324,True,False,False,-96811312.83999997,0.2061770393421611,-0.001780424015605452,1.0738992474683118,0.02005655278581983
2016-08-21,2730601.17,3277152.44,295991699.1,130217302.2,25527148.93,7269229.69,3458595.43,-546551.27,5.1,-0.0018465087759618188,-0.08,497681.54,551149.24,777383.26,-0.0018465087759618188,-0.07518695835844472,5.101129881644013,True,False,False,140247247.97000003,0.3756383119598467,-0.02141058805661146,1.2001578538838757,0.026560183413168577
2016-08-22,1367817.55,3680497.48,221180247.0,351137333.0,61117686.76,5499100.42,7002951.37,-2312679.93,5.75,-0.01,-0.42,237792.4,951185.6,864072.99,-0.01045608711161264,-0.42055604614690784,5.745265431574066,True,False,False,-191074772.76,0.2487347830611175,-0.037839781781688626,2.6907810036506694,0.019943625219708553
2016-08-26,1798322.8,3813809.07,68911103.83,257452157.9,98521048.59,6813018.41,2357237.32,-2015486.26,2.61,-0.02,-0.3,1335484.64,1161814.12,1014128.54,-0.029247626985806185,-0.2958286824884714,2.6131690799536584,True,False,False,-287062102.66,0.26395390292215576,-0.020457417870038526,2.1207588926748855,0.009156020828209962
2016-08-27,2085722.84,3487120.37,382956854.4,237263473.6,33370375.51,11766626.02,3110389.67,-1401397.53,7.11,-0.0036594136229671313,-0.12,271796.06,558431.9,434373.16,-0.0036594136229671313,-0.11909935164234955,7.1100031082628945,True,False,False,112323005.28999996,0.1772575109003082,-0.04199525802699006,1.6719001696313591,0.0131094332507488
2016-08-29,2857003.47,4298767.02,176016798.3,364313083.0,48811048.28,12999614.74,7749666.66,-1441763.55,7.46,-0.01,-0.11,591258.8,823653.93,2186433.91,-0.00819105655781037,-0.11090817526796952,7.463742243562403,True,False,False,-237107332.97999996,0.21977601083891815,-0.02953764774174606,1.504641861705544,0.0212719965920082
2016-09-02,1353809.26,1426285.45,389282856.6,228566292.7,72281013.04,6410128.6,5658269.05,-72476.19,3.16,-0.00018617873551639983,-0.01,1043379.3,413200.27,746961.05,-0.00018617873551639983,-0.011306511073740394,3.1621899456986355,True,False,False,88435550.86000001,0.21119845551928554,-0.0010027002521380266,1.0535350083216302,0.02475548333553559
2016-09-17,4320222.76,4843034.13,260945584.5,162089997.9,17621950.77,10873026.22,4824087.42,-522811.38,9.2,-0.0020035264478675246,-0.05,1293592.53,765345.3,2584516.84,-0.0020035264478675246,-0.04808333663707471,9.198186966674859,True,False,False,81233635.82999998,0.39733397791806296,-0.02966818979485777,1.1210149103515208,0.029761783469058826
2016-09-20,1330148.83,3376039.72,183757013.5,275162076.5,85681783.94,10394425.56,5609615.83,-2045890.89,3.21,-0.01,-0.2,1583295.94,606047.63,1726014.0,-0.011133675123643648,-0.196825777258248,3.2114419640548864,True,False,False,-177086846.94,0.1279675170428562,-0.0238777812029762,2.5380917111358134,0.020386587793467244
2016-09-21,3271932.5,4405632.33,184963600.2,260267218.4,29911482.68,8637415.31,5869885.2,-1133699.83,8.7,-0.01,-0.13,841453.24,270730.91,375663.96,-0.006129313166342662,-0.13125452340904054,8.70124765075671,True,False,False,-105215100.88,0.3788092134705978,-0.037901826603802445,1.3464924261120912,0.022553302087313504
2016-09-29,3182234.53,3671063.43,133398580.8,392540121.6,20677938.92,10610078.6,6812165.06,-488828.9,18.98,-0.0036644235423530084,-0.05,1336376.33,700517.26,2106405.33,-0.0036644235423530084,-0.04607212806133218,18.98352263824174,True,True,False,-279819479.72,0.29992563203066186,-0.023640117223056388,1.1536118395396835,0.01735406060464215
2016-10-02,1180640.78,4864604.21,407560225.4,88158579.16,57841493.74,14294746.13,3952467.88,-3683963.43,1.52,-0.01,-0.26,1847605.89,1186759.18,1748125.54,-0.009039065150148974,-0.257714505490137,1.5241407761057588,True,False,False,261560152.49999997,0.11619472356977913,-0.06369066896092923,3.2326774021629747,0.044833615941411914
2016-10-04,2903032.06,3526709.53,312263075.8,63055331.8,52803657.26,13160583.91,1503336.09,-623677.47,1.19,-0.0019972821583281153,-0.05,1133839.4,986768.07,294997.84,-0.0019972821583281153,-0.04738980232678749,1.1941470548057262,True,False,False,196404086.74,0.22058535395182174,-0.011811255173653477,1.214836576761746,0.023841538012492072
2016-10-06,2077859.19,4406640.14,435063242.2,300396294.2,24509693.08,11165531.78,1044991.91,-2328780.96,12.26,-0.01,-0.21,1538161.01,1402339.75,2480133.94,-0.005352741243374111,-0.20856874584078253,12.25622423012406,True,True,False,110157254.92000002,0.1860958556153964,-0.09501469285636605,2.120759751771245,0.003478711056615958
2016-10-12,1782282.59,2737286.44,92235778.17,98026516.71,47590029.62,2697252.29,2672959.88,-955003.85,2.06,-0.01,-0.35,981238.67,1323466.08,979336.69,-0.010353941485047482,-0.35406545154884267,2.0598120550192673,True,False,False,-53380768.15999998,0.6607771162555951,-0.020067309426482344,1.5358318907216615,0.027267722752075743
2016-10-17,2148222.73,4689269.13,307297558.4,388044186.1,16912274.35,4187621.65,2130896.99,-2541046.4,22.94,-0.01,-0.61,1144766.15,223632.84,1321244.82,-0.008269009403232538,-0.6067994227702018,22.944529994571663,True,True,False,-97658902.05000007,0.5129935102900235,-0.12440451949939331,2.182859842470804,0.005491377184171656
2016-10-18,3553983.15,3602870.38,282850858.3,249382136.2,41919958.45,12873748.5,3250091.6,-48887.23,5.95,-0.0001728374815400021,-0.003797435533248145,1277206.93,1213851.55,1290516.07,-0.0001728374815400021,-0.003797435533248145,5.949007237148155,True,False,False,-8451236.349999964,0.2760643607415509,-0.0011662041616360428,1.0137556167085373,0.01303257582729777
2016-10-25,3135041.13,3460303.87,249521006.5,256986535.8,32980273.64,12773216.79,2876781.03,-325262.75,7.79,-0.0013035485651585813,-0.03,1952044.15,1178848.03,1919049.36,-0.0013035485651585813,-0.025464435102569023,7.792128670767451,True,False,False,-40445802.94,0.24543865351556443,-0.009862342367150839,1.1037507090058496,0.011194286973224376
2016-10-26,1916042.25,4997361.77,323190310.4,266431831.7,19528688.64,12784315.3,2500959.12,-3081319.51,13.64,-0.01,-0.24,1700822.64,239971.2,1017488.68,-0.009534071445973647,-0.24102342891996723,13.643098961303322,True,True,False,37229790.06,0.14987445201699617,-0.12440451949939331,2.6081688804096044,0.009386863063780079
2016-10-28,3213619.56,4897283.83,316263723.0,25742060.0,47185526.55,3370217.91,6332959.33,-1683664.27,0.55,-0.01,-0.5,1964700.71,99731.96,661779.45,-0.0053236085821958155,-0.4995713378070559,0.5455499150300359,True,False,False,243336136.45,0.9535346514136825,-0.03568179467523607,1.5239152421638857,0.24601602707786402
2016-10-30,2679103.22,4418390.53,156845060.8,115339357.4,69234384.19,10723168.75,6836480.64,-1739287.31,1.67,-0.01,-0.16,675824.95,274521.89,1137739.36,-0.011089206769589265,-0.16219900577429597,1.6659259521031353,True,False,False,-27728680.78999999,0.24984249361924854,-0.025121727164162708,1.649205038841318,0.059272747777594254
2016-10-31,3565856.52,4020734.68,280563699.9,276889989.5,16309732.57,11061314.16,3197566.71,-454878.16,16.98,-0.0016213008317260218,-0.04,1312626.39,315238.24,124509.34,-0.0016213008317260218,-0.041123337916296916,16.976979132650488,True,True,False,-12636022.170000017,0.3223718690582783,-0.02788998274789002,1.1275649083042747,0.01154814847504626
2016-11-01,2560362.36,3051573.17,96901161.26,288519350.6,45573338.39,6718776.93,5654257.58,-491210.82,6.33,-0.01,-0.07,765013.05,579318.97,2533703.06,-0.005069194358589877,-0.0731101545888055,6.330880308371459,True,False,False,-237191527.73000002,0.381075661042969,-0.010778469108328142,1.191852066595761,0.01959749863654379
2016-11-03,1722103.71,4453320.03,269450180.9,138904809.8,24113143.48,11429830.8,956791.57,-2731216.31,5.76,-0.01,-0.24,224689.57,953600.02,2826521.52,-0.010136257102806051,-0.23895509546825486,5.760543411322994,True,False,False,106432227.61999997,0.15066747182294246,-0.11326670503434502,2.5859766773279875,0.006888109716125898
2016-11-07,2008350.12,4135306.74,384617262.3,379758817.0,25138329.02,2613557.12,2970344.52,-2126956.62,15.11,-0.01,-0.6108,585765.82,882264.0,1995955.98,-0.005530060214356635,-0.8138167724453637,15.10676452272801,True,True,False,-20279883.71999997,0.7684355182564366,-0.08461010349207372,2.059056684797569,0.007821660451401712
2016-11-13,2537988.29,2950200.94,262622009.8,97000400.97,96230620.8,14246756.85,3847447.7,-412212.65,1.01,-0.0015696043538541225,-0.03,1548156.27,677512.27,1693904.67,-0.0015696043538541225,-0.028933788534476184,1.0079993266550766,True,False,False,69390988.03000003,0.17814498532695883,-0.004283591299454654,1.1624170811284555,0.03966424531780985
2016-11-18,3519811.84,3629602.43,199106153.2,25850058.84,67187292.12,2139298.87,5467384.35,-109790.59,0.38,-0.0005514173632279286,-0.05,921020.85,946948.47,1242842.58,-0.0005514173632279286,-0.05132082830483615,0.38474625222029263,True,False,False,106068802.23999998,1.645310942458451,-0.0016340975582690292,1.0311921758863112,0.21150374874736647
2016-11-25,2033531.42,3215518.67,52477609.62,91645430.18,75834681.76,7728643.48,4058261.86,-1181987.25,1.21,-0.02,-0.15,1749386.5,567248.6,1522779.37,-0.0225236488201156,-0.15293592634447667,1.2084896785093333,True,False,False,-115002502.32,0.2631162150592564,-0.015586367906714875,1.5812485798719549,0.04428220645622157
2016-12-02,1466411.83,2656318.45,307421889.5,304386052.9,44113643.68,2953732.88,883741.3,-1189906.62,6.9,-0.003870598225569751,-0.4,941044.21,342028.7,741328.07,-0.003870598225569751,-0.40284841871009003,6.900043331446702,True,False,False,-41077807.07999998,0.4964605431754547,-0.026973664398061804,1.811440957892436,0.0029033567457518684
2016-12-05,1570374.73,2210880.28,469289173.7,118310424.0,85979109.28,7396893.5,2826764.63,-640505.55,1.38,-0.0013648419479829138,-0.09,826490.33,429423.48,228022.13,-0.0013648419479829138,-0.08659115478680342,1.3760368651262678,True,False,False,264999640.42,0.21230192512573015,-0.007449548563176276,1.4078679679212616,0.023892777444530163
2016-12-22,2631097.6,4704962.12,371314690.0,114072712.7,46019104.83,2711525.19,4830150.51,-2073864.53,2.48,-0.01,-0.6108,1068066.86,227598.05,2165008.78,-0.0055851938688447796,-0.7648332155085014,2.4788120742765,True,False,False,211222872.47,0.9703386159580543,-0.045065294895698216,1.7882126911597653,0.04234273382016276
2016-12-23,1598466.41,2082302.09,323557346.3,43759992.38,80496818.47,4655147.38,5348055.31,-483835.69,0.54,-0.0014953630184350415,-0.1,1136924.39,824352.36,617506.95,-0.0014953630184350415,-0.10393563307548816,0.5436238749772293,True,False,False,199300535.45000002,0.343376112401408,-0.006010618794584019,1.3026874240041117,0.12221335103440892
2016-12-29,2814645.88,4113616.54,336380616.6,381566469.9,71924100.14,11649799.01,3762609.46,-1298970.66,5.31,-0.003861609723917724,-0.11,986698.0,520534.64,2340315.52,-0.003861609723917724,-0.11150155113276929,5.305126781666816,True,False,False,-117109953.43999994,0.24160467297195026,-0.018060297695369956,1.4615041164610023,0.009860954137259743
2016-12-30,2472903.49,2926225.75,73010921.65,338626896.9,20834882.09,4181589.74,2694913.23,-453322.26,16.25,-0.01,-0.11,200148.6,1420427.55,589617.46,-0.006208965039136716,-0.10840907123519009,16.252882806691225,True,True,False,-286450857.3399999,0.5913787922198221,-0.021757850994394565,1.183315791268506,0.007958355507701551
2017-01-14,3089914.26,4833170.94,473776570.2,122164335.5,19022100.74,5025468.54,5195410.32,-1743256.68,6.42,-0.0036794911138474024,-0.35,893646.28,1403710.06,1206085.55,-0.0036794911138474024,-0.3468844081153078,6.42223154896403,True,False,False,332590133.96,0.6148509806411006,-0.09164375185618957,1.5641763923896066,0.0425280446927164
2017-01-20,2052082.37,4781315.04,336243220.9,259493943.4,12133697.83,6436177.85,2450360.3,-2729232.67,21.39,-0.01,-0.42,113979.88,1166461.75,2855612.5,-0.00811684072825273,-0.424045564558164,21.386221004977838,True,True,False,64615579.66999996,0.31883556014537423,-0.12440451949939331,2.329982026988517,0.009442841971162552
2017-01-23,4014150.53,4478929.09,443164367.1,182488506.8,22191358.31,8615622.91,5077820.45,-464778.55,8.22,-0.0010487723844799163,-0.05,1181537.4,1340819.97,265684.89,-0.0010487723844799163,-0.053946018164344196,8.223404094997015,True,False,False,238484501.99,0.46591529967506434,-0.020944123541575134,1.115785035096828,0.027825426044858183
2017-02-01,3236402.26,4012364.82,182768318.4,134397509.6,12578718.48,11809401.7,2476636.1,-775962.56,10.68,-0.004245607591036413,-0.07,556465.54,962367.83,474038.83,-0.004245607591036413,-0.06570718650378368,10.684515263911049,True,True,False,35792090.32000002,0.2740530250571458,-0.06168852266101436,1.2397608509889002,0.01842769339529488
2017-02-03,1301791.91,4201764.43,309739949.0,41346909.39,11017228.29,8999134.73,7480041.92,-2899972.52,3.75,-0.01,-0.32,965384.59,1081126.63,1835087.62,-0.009362604111489668,-0.3222501503764018,3.7529320716290617,True,False,False,257375811.32,0.14465745308382552,-0.12440451949939331,3.2276774788068856,0.18090933591783992
2017-02-09,1995685.63,3139738.08,343531241.9,268966011.5,97642037.2,2090769.4,7817014.39,-1144052.45,2.75,-0.0033302719242432896,-0.55,1361623.23,750370.46,2949691.99,-0.0033302719242432896,-0.5471920767541365,2.7546128615595906,True,False,False,-23076806.800000012,0.9545221151600937,-0.01171680234053945,1.5732628590405795,0.02906320522212153
2017-02-11,2147397.96,3815931.85,361621772.0,80607059.77,34771526.29,5051807.48,6663794.92,-1668533.89,2.32,-0.004614030512521242,-0.33,1877493.74,598603.99,568749.31,-0.004614030512521242,-0.3302845361003345,2.31819158864999,True,False,False,246243185.94,0.42507517725121224,-0.047985638481444985,1.7770026427705092,0.08267011523573899
2017-02-23,2634379.45,4945034.84,193490068.2,215702150.7,83557478.1,7426132.17,3945077.42,-2310655.39,2.58,-0.01,-0.31,973268.03,380745.55,1372147.92,-0.011941984472358568,-0.31115193442618194,2.5814822994280866,True,False,False,-105769560.59999996,0.3547444873984784,-0.0276534840751734,1.8771156296409766,0.01828946724544643
2017-03-01,2380162.63,3615962.68,218548799.2,136962416.0,17517242.32,3388409.15,2837396.87,-1235800.05,7.82,-0.01,-0.36,267470.26,861841.27,1998849.68,-0.005654572592133465,-0.3647139395784007,7.818720178553766,True,False,False,64069140.879999995,0.7024425105214935,-0.07054763686114265,1.5192082399848452,0.020716609365302084
2017-03-05,1162991.65,3759524.68,450543665.8,154681480.5,54328184.26,5874860.62,3200449.26,-2596533.02,2.85,-0.01,-0.44,1982221.2,1228462.71,438731.91,-0.005763110697360513,-0.44197355272745176,2.847168235178563,True,False,False,241534001.04000002,0.19796072200262682,-0.04779348059146787,3.2326325644728406,0.020690578145843387
2015-01-03,7587945.48,3093297.62,151995381.0,175658980.1,27447676.11,11882092.09,7320721.28,4494647.86,6.4,0.03,0.38,337977.34,345091.11,1603358.92,0.029570950317233655,0.37827074777367764,6.399776046468365,False,False,False,-51111275.20999998,0.6386034902377197,0.16375331164602555,0.40765944196003895,0.041675758767541655
2015-01-09,6410035.11,2528777.17,155170436.9,395453667.1,49528954.11,10836063.82,2352208.75,3881257.93,7.98,0.03,0.36,953171.74,792528.44,1211176.96,0.025012869767849444,0.3581796853979769,7.984292707286486,False,False,False,-289812184.31000006,0.5915464523353093,0.07836341388069744,0.39450285787904205,0.005948127292002547
2015-01-13,8491983.77,1060982.07,289831004.0,204524085.9,26132793.02,11063128.0,599216.1,7431001.7,7.83,0.03,0.67,1660392.9,1292029.38,874908.7,0.02563908483717636,0.6716908364433639,7.826338567923958,False,False,False,59174125.07999998,0.7675933759421386,0.2843554339680757,0.12493924844135684,0.0029298070071462423
2015-01-17,3738180.19,3160739.46,497362712.6,165998550.9,24875604.11,13519119.41,7319016.02,577440.73,6.67,0.0011610052691352478,0.04,1766528.89,609051.13,1740667.19,0.0011610052691352478,0.042712895158901476,6.6731465159983205,True,False,False,306488557.59000003,0.27651062740335686,0.02321313393823745,0.8455289203167063,0.044090842843616654
2015-01-23,3629301.84,2000746.27,303033567.2,307361173.3,17519890.38,10740989.96,3327904.48,1628555.56,17.54,0.01,0.15,1658964.26,134444.85,481539.39,0.005374175458671761,0.15162062026543408,17.54355573199654,False,True,False,-21847496.48000002,0.33789267595591344,0.09295466607822464,0.5512757985431159,0.010827341802055777
2015-01-24,4297256.59,2291759.12,480931378.0,194238743.4,11721606.98,12738840.9,3449905.03,2005497.47,16.57,0.004170028327825181,0.16,1544066.31,430297.77,976602.43,0.004170028327825181,0.15743170715005947,16.570999499592503,False,True,False,274971027.62,0.3373349760573585,0.17109407212013517,0.5333074886272966,0.017761158096536573
2015-01-25,5104629.86,2918280.21,128886324.1,129913013.4,24917335.93,10750197.7,4584164.93,2186349.64,5.21,0.02,0.2,192656.01,682302.2,2695747.0,0.016963395110125578,0.2033776216041125,5.213760161397801,True,False,False,-25944025.23000002,0.4748405566532047,0.08774411703330116,0.5716928141779117,0.035286418273475284
